,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
48,81.700000,O34324,Dihydrolipoyl dehydrogenase,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,49.8,21.3,15.6,17.0,48852.94,5.3310,42.358,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
49,81.700000,Q5UYG6,Dihydrolipoyl dehydrogenase 2,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) OX=272569,18.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,59.0,18.9,8.6,17.1,49243.86,3.9448,40.678,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
50,81.700000,Q9HN74,Dihydrolipoyl dehydrogenase,Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091,18.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,48.5,25.8,10.3,19.0,49151.49,3.8547,40.084,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
51,81.700000,Q5UWH2,Dihydrolipoyl dehydrogenase 3,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) OX=272569,18.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,48.6,20.2,12.4,22.3,50121.26,4.2048,42.348,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
52,81.700000,P66005,Dihydrolipoyl dehydrogenase,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413,18.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,42.4,28.3,11.8,21.0,49239.14,5.7049,40.302,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
53,81.700000,P21880,Dihydrolipoyl dehydrogenase,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,50.9,26.2,8.4,18.1,49732.80,4.6733,41.702,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
54,80.900000,P90597,Dihydrolipoyl dehydrogenase,Trypanosoma cruzi OX=5693,19.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,1.0,0.0,1.00000,1.000000,1,1.000000,49.5,24.7,10.6,18.7,50491.30,7.8871,40.671,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
55,79.700000,Q04933,Dihydrolipoyl dehydrogenase,Trypanosoma brucei brucei OX=5702 PE=3 SV=1,20.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,3.0,0.0,1.00000,1.000000,1,1.000000,46.0,26.6,11.2,19.7,50219.64,6.2934,38.831,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
56,78.800000,O00087,Dihydrolipoyl dehydrogenase; mitochondrial,Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812,21.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,2.0,0.0,1.00000,1.000000,1,1.000000,41.0,27.5,15.8,19.0,54731.28,8.7615,43.640,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
57,77.900000,P09624,Dihydrolipoyl dehydrogenase; mitochondrial,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292,22.0,MNXR182431,MNXR176990_0.900907514138089_0.9999999999999998|MNXR176991_0.900907514138089_0.9999999999999998|MNXR182427_0.900907514138089_0.9999999999999998|MNXR182429_0.900907514138089_0.9999999999999998|MNXR122011_0.89905334856281_0.9999999999999998|MNXR115001_0.8133918153992246_0.9999999999999998|MNXR122405_0.8133918153992246_0.9999999999999998|MNXR182403_0.7873571442442576_0.9999999999999998|MNXR182430_0.7873571442442576_0.9999999999999998|MNXR173981_0.7781370531099994_0.9999999999999998|MNXR111220_0.6640435945015707_0.9999999999999998|MNXR144966_0.6640435945015707_0.9999999999999998|MNXR144967_0.6640435945015707_0.9999999999999998|MNXR144969_0.6640435945015707_0.9999999999999998|MNXR150329_0.6640435945015707_0.9999999999999998|MNXR150330_0.6640435945015707_0.9999999999999998|MNXR173530_0.6640435945015707_0.9999999999999998|MNXR182504_0.6526721803706103_0.9999999999999998|MNXR144968_0.6272637294443385_0.9999999999999998|MNXR100066_0.6342057748460911_0.9427670709940762|MNXR144009_0.6342057748460911_0.9427670709940762|MNXR172872_0.6342057748460911_0.9427670709940762|MNXR179972_0.6342057748460911_0.9427670709940762|MNXR194765_0.5694951135171303_0.9999999999999998,1.8.1.4,1.0,0.0,1.00000,1.000000,1,1.000000,52.2,22.8,11.0,17.4,54010.05,8.2191,45.892,*CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N*.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>*CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+]*.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]CC(=O)[C@H](CCCCNC(=O)CCCCC(S)CCS)[NH2+][*]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]CC(=O)C(CCCCNC(=O)CCCC[C@H]1CCSS1)N[*]
