,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
65,NaN,Q6ZQM8,UDP-glucuronosyltransferase 1A7,Mus musculus OX=10090,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,40.0,27.2,17.9,18.1,59757.79,8.4693,41.243,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
66,NaN,Q20CL0,NaN,Papio anubis,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
67,NaN,Q6UWM9,UDP-glucuronosyltransferase 2A3,Homo sapiens OX=9606,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,2.0,0.0,0.82645,NaN,1,0.826446,47.9,22.7,17.2,15.3,60254.40,8.0377,42.125,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
68,NaN,Q20CL3,NaN,Papio anubis,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
69,NaN,P35504,UDP-glucuronosyltransferase 1A5,Homo sapiens OX=9606,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,44.4,24.3,15.4,18.9,60071.06,8.1419,41.573,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
70,NaN,Q3SY77,UDP-glucuronosyltransferase 3A2,Homo sapiens OX=9606,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,2.0,0.0,0.82645,NaN,1,0.826446,40.0,23.1,17.6,22.5,59546.61,8.4763,41.683,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
71,NaN,Q3UP75,UDP-glucuronosyltransferase 3A1,Mus musculus OX=10090,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,35.1,28.0,18.9,21.1,59698.41,7.3656,42.065,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
72,NaN,D6RH08,NaN,Homo sapiens,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
73,NaN,D2SMM2,NaN,Papio anubis,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
74,NaN,Q8WN97,UDP-glucuronosyltransferase 2B30,Macaca fascicularis OX=9541,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,44.3,23.2,17.0,18.6,60366.42,8.3113,41.667,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
75,NaN,Q9HAW9,UDP-glucuronosyltransferase 1A8,Homo sapiens OX=9606,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,42.6,24.5,17.7,18.3,59741.54,7.7319,41.132,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
76,NaN,D2SMM4,NaN,Papio anubis,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
77,NaN,Q9HAW7,UDP-glucuronosyltransferase 1A7,Homo sapiens OX=9606,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,42.8,23.5,18.3,18.5,59818.81,7.8455,39.811,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
78,NaN,A0A0G2JMZ5,NaN,Homo sapiens,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
79,NaN,P35503,UDP-glucuronosyltransferase 1A3,Homo sapiens OX=9606,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,42.3,23.9,16.2,20.7,60338.31,8.2766,41.760,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
80,NaN,Q3UEP4,NaN,Mus musculus,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
81,NaN,Q9TSL9,NaN,Macaca fascicularis,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,NaN,0.0,0.82645,NaN,1,0.826446,-,-,-,-,-,-,-,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
82,NaN,P70691,UDP-glucuronosyltransferase 1-2,Mus musculus OX=10090,39.0,MNXR132327,MNXR130575_0.8192525494017228_nan|MNXR129979_0.8168531746482638_nan|MNXR132325_0.8144110179279556_nan|MNXR133622_0.8130599435941256_nan|MNXR130510_0.8124400681071361_nan|MNXR132263_0.8106904286404139_nan|MNXR133124_0.8055504628423993_nan|MNXR133101_0.8024183875189855_nan|MNXR132597_0.8008184603124657_nan|MNXR130461_0.7981488097412346_nan|MNXR118638_0.7919307347171469_nan,2.4.1.17,1.0,0.0,0.82645,NaN,1,0.826446,40.2,26.1,19.9,16.8,60285.40,8.1298,41.651,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.Oc1ccc(-c2ccccc2)cc1>>O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
