reaction_id,SelenzymeRF,BEC-Pred,BridgIT,Theia,E-zyme1,E-zyme2,SIMMER,EC Number
213,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.4.1,,4.3.1;1.3.1;1.5.1;1.1.1;1.6.5,4.3.1|1.3.1;3.5.1|1.3.99;1.5.1;1.3.8;5.3.3;1.3.3;1.14.11;2.3.1;1.1.1;1.3.5;5.2.1;5.3.2;5.3.1;1.3.7;1.4.3;1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.6.99;1.5.-;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.3;1.10.9;1.3.2;1.6.1;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,4.3.1|1.14.13|4.2.3|1.-.-;5.4.3|1.14.12|4.2.3|1.-.-;5.1.99|1.14.12|4.2.3;4.3.1|1.14.12|4.2.3;5.1.99|1.14.13|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.11.1;1.11.1|4.2.3;4.2.3;1.14.12|4.2.3;4.2.3|4.1.99;1.13.11|4.2.3;4.1.99|4.2.3;4.2.3;4.2.3;1.13.11|4.2.3;4.2.3;4.2.3;1.14.13|4.2.3;4.2.3;1.14.13|4.2.3;4.2.3;1.14.13|4.2.3;1.14.13|4.2.3;2.5.1|4.2.1;1.14.13|4.2.3;4.2.3;4.2.3;4.2.3;1.14.13|1.3.1;1.14.12|4.2.3;1.14.12|4.2.2;2.5.1|1.3.1;4.2.3|1.14.12;1.1.1|4.3.3;2.5.1|1.14.12;2.5.1|1.3.1;1.21.3|1.14.12;1.21.3|1.3.1;4.3.3|4.2.1;4.2.3|4.2.1;4.2.3|1.3.1;1.14.13|1.14.12;4.2.3|1.14.12;4.2.3|1.3.1;4.2.3|1.3.1;1.14.13|1.14.12;1.14.21|1.3.1;4.1.1|1.14.-;1.13.11|1.3.1;4.2.3|1.14.12;4.2.3|1.14.12;4.2.3|1.3.1;1.14.12;1.3.1;4.2.1;1.-.-;4.2.1;4.2.3;4.2.3;1.14.12;4.2.3;1.14.12;1.3.1;1.14.12;1.14.12;4.2.3;1.14.12;1.14.12;1.3.1;1.3.1;1.3.1;1.14.12;1.3.1;1.14.12;1.14.12;1.3.1;1.3.1;1.14.12;4.1.3;4.2.3;1.14.12;1.3.1;1.3.1;4.2.1;4.2.1;4.2.3;4.2.3;1.14.13;1.14.13;4.2.1;1.14.12;4.2.99;1.14.18;4.1.3;1.3.-;1.14.13,1.5.1;1.1.1,4.3.1.22
214,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.155;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.22,1.14.14,,1.14.14;1.14.13;1.14.-;5.3.99;4.2.1,,4.1.99|5.3.3|1.-.-;5.5.1|1.14.13;4.2.3|4.2.1;4.2.3|4.2.1;4.2.3|4.2.1;1.14.13|1.3.1;1.14.13|1.3.1;4.2.3|4.2.1;4.2.3|4.2.1;4.2.3|2.1.1;4.2.3|1.14.-;4.2.3|4.2.1;2.1.1|4.2.1;5.4.1|1.14.13;5.4.1|1.14.-;2.1.1|4.1.3;2.1.1;1.10.99|4.2.1;1.14.-;1.3.1;1.14.21;1.3.-;1.14.14;1.14.14;1.-.-,,1.14.14.180
215,1.1.1|1.1.1.2|1.1.1.21|1.1.1.72;1.14.13.225|1.6.3.1;1.1.1.21;1.8.4.2;1.11.1.1|1.11.1.2;1.6.3.5;1.12.1.3|1.12.1.5;1.1.1.289;1.6.3.2;1.14.12.17,1.7.1,,1.7.1;3.1.1;3.6.1;3.1.4;1.6.6,1.3.1;1.3.99;1.5.1;1.3.8;5.3.3;1.3.3;1.14.11;2.3.1;1.1.1;1.3.5;5.2.1;5.3.2;5.3.1;1.3.7;1.4.3;1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.5.-;1.6.99;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.10.9;1.6.1;1.6.3;1.3.2;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,4.2.3|1.-.-;4.2.3|1.-.-;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.11.1;4.1.99|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.14.13;4.2.3|2.5.1;4.2.3;4.2.3|1.14.12;4.2.3|1.14.12;4.2.3;4.2.3|1.14.12;4.2.3|1.13.11;4.3.3|1.14.12;4.2.3|1.14.21;4.2.3;4.1.99;1.14.14;4.2.3;1.14.14;1.14.14;4.2.3;4.2.3;1.14.13;4.2.3;4.2.3;4.2.3;1.14.12;1.14.12;1.14.12;4.1.3;1.14.12;1.14.12;1.14.12;1.14.12;4.2.1;1.14.12;1.14.12;1.14.14;1.14.14;1.14.14;1.14.14;1.14.-;1.14.12;4.2.1;4.2.1;4.2.1;4.2.1;1.14.12,1.14.13;1.1.1,1.7.1.11
216,1.8.4.13|1.8.4.14;1.8.4.12,1.8.4,,1.8.4;1.8.5;1.8.1;2.5.1;5.3.3,1.8.4|4.2.1|1.8.1;1.8.1|2.5.1|1.8.4;4.4.1|1.11.1;2.3.1|1.8.98;2.9.1|1.17.4;2.8.1|1.8.3;2.1.1|2.8.1;3.5.1|1.8.5;3.5.99|2.8.4;4.5.1|1.5.4;1.1.1;4.3.1;3.3.1;3.8.1;3.5.5;1.17.1,1.8.4|4.1.3|4.2.1|1.11.1;1.8.2|2.5.1|4.4.1|1.8.1;4.4.1|2.5.1;4.1.3|2.8.1;4.1.3|2.5.1;4.1.2|4.1.3;2.5.1;2.5.1,,1.8.4.11
217,4.2.1.128;5.4.99.41;5.4.99.55;5.4.99.39;5.4.99.32;5.4.99.35;5.4.99.50;4.2.1.123;5.4.99.8;5.4.99.36;5.4.99.52;5.4.99.33;5.4.99.47;4.2.1.129|5.4.99.17;5.4.99.56;5.4.99.46;5.4.99.51;5.4.99.7;4.2.1.124;5.4.99.37;5.4.99.48;5.4.99.31;5.4.99.65;4.2.1.-|4.2.1.137;3.1.7.4;5.4.99.38;4.2.3.96;4.2.3.176;4.2.3.42;3.2.1.191|3.2.1.193|3.2.1.z;1.14.14.17;4.2.3.146;4.2.3.158;4.2.3.178;1.14.14.126;1.3.1.96|2.5.1.21,3.2.1,4.2.1.98;1.14.13.197;4.2.3.141;3.1.7.12;4.2.99.20;3.2.1.186;3.7.1.21;2.3.1.85;4.3.3.3;1.1.1.286;4.3.1.9;4.1.1.56;3.3.1.1;1.2.1.31;1.4.1.18;5.5.1.6;2.5.1.119;3.5.5.4;1.3.8.6;1.17.98.2;1.1.3.47;3.5.1.110;2.7.8.23,4.2.1;5.4.4;1.14.14;1.14.13;5.4.99,,5.4.99;4.2.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;4.2.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.3;5.4.99;4.2.1;4.2.3;4.2.3;5.5.1;5.5.1;5.5.1;3.1.7;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3,5.4.99,4.2.1.128
218,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,,1.1.1;1.14.13;1.1.-;2.3.1;1.8.1,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;1.14.13|1.3.8;2.3.1|5.3.3;1.1.-|1.3.3;1.1.5|1.14.11;1.1.2|2.3.1;1.14.11|1.1.1;1.14.-|1.3.5;1.4.3|5.2.1;1.1.98|5.3.2;1.-.-|5.3.1;5.3.3|1.3.7;1.2.1|1.4.3;1.14.15|1.5.99;1.3.1|1.14.21;4.2.1|5.1.3;1.1.9|1.5.3;1.14.12|1.10.3;1.6.5;1.6.99|1.3.-;5.1.3|2.5.1;1.6.3|1.1.3;1.6.1|1.6.99;6.4.1|1.5.-;5.4.99|4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.10.9;1.6.3;1.6.1;1.3.2;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|1.-.-|4.2.3;1.1.1|4.1.99|4.2.3|1.-.-;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|5.3.3|4.2.3;1.1.1|4.2.3;1.10.3|4.2.3;1.14.13|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3|1.14.13;1.1.1|4.2.3;1.1.1|4.2.3;1.1.3|1.14.13|4.2.3;1.1.3|1.14.13|4.2.1;1.1.1|4.2.3|4.2.1;1.1.1|4.2.3;4.2.1|4.2.3;4.2.1|4.2.3;1.1.1|4.2.3;5.3.1|4.2.3;1.1.1|4.2.3|4.2.1;4.3.1|4.2.3|4.1.99;1.1.1|4.1.99|4.2.3;1.1.1|4.2.3|4.2.1;1.1.1|4.2.3|1.3.1;1.1.1|4.2.3|4.2.1;5.3.99|4.2.3|1.3.1;1.1.1|1.14.14|4.2.3;1.1.1|4.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3|4.1.3;1.14.11|4.2.3;1.1.5|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3|4.2.1;4.2.1|4.2.3;4.2.1|4.2.3;1.3.1|4.2.3;1.3.2|1.3.1|2.5.1;1.1.3|4.2.99|2.1.1;1.1.1|1.14.-|4.2.3;1.1.1|1.3.-|1.3.1;1.1.1|4.2.3|1.14.-;4.2.1|1.3.1;4.2.1|1.3.1;1.1.1|1.3.1;1.1.1|2.5.1|1.3.1;5.1.3|4.2.3|1.3.1;1.1.1|1.3.1;1.1.1|5.4.99|2.5.1;1.1.1|4.2.1|2.5.1;2.1.1|1.1.1|4.2.3;4.2.1|4.2.3|5.3.3;5.1.3|1.10.99|4.2.3;1.1.1|1.10.99|4.2.3;5.1.3|4.2.3;1.1.1|1.10.99|4.2.3;2.1.3|2.5.1|4.2.3;1.1.3|2.5.1|4.2.3;1.14.13|4.2.3;1.14.13|4.2.3|1.3.-;5.3.3|4.2.3;5.1.3|5.3.99|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3|1.14.21;1.1.1|4.3.3|4.2.3;1.1.1|5.3.99|4.2.3;1.1.1|2.2.1|4.2.3;5.1.3|1.14.20|1.14.-;1.1.1|4.2.3|3.1.7;1.1.1|1.3.1|4.2.3;1.1.1|1.3.1|2.5.1;1.1.1|5.3.99|1.14.-;1.1.1|4.2.3|2.1.1;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|1.14.14;1.1.1|1.14.14;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1;1.1.1;1.1.1;1.14.-;1.1.3;1.14.-;1.3.3;1.1.1;5.1.3,1.1.1,1.1.1.228
219,1.13|1.13.12.19;1.14.11.67;1.14.11.7;1.14.20.15;1.14.11.16;1.14.11.2;1.14.11.37;1.14.11.30;1.14.11.2|1.14.11.29;1.14.11.27|1.14.11.65;1.14.11.58;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.63;1.14.11.73,1.14.11,,1.14.11;1.14.20;2.4.2;2.3.1;4.1.1,1.14.11|1.2.1|2.4.2|3.1.1|1.14.13;1.14.13|4.2.1|3.2.2|6.1.1|1.2.4;1.14.15|1.2.3|2.4.1|2.5.1;1.17.1|1.1.1|1.14.14|2.4.1;1.14.99|3.5.1|1.14.11|2.1.1;1.14.14|1.2.2|2.7.8|2.7.2|1.14.18;1.14.-|2.3.1|3.5.1|3.6.1|1.14.16;2.5.1|1.2.-|6.3.4|2.7.1|1.14.15;1.5.8|1.14.13|4.3.3|1.1.1|1.14.99;1.17.99|1.14.99|4.1.3|6.2.1|1.14.-;2.1.1|1.2.7|2.6.1|6.3.4|1.17.1;4.3.2|1.1.3|2.7.7;1.5.3|1.5.1|2.3.1;1.2.99|3.2.1;1.14.11|1.2.1;3.7.1;6.1.2;2.7.4,3.2.2|4.1.99|2.3.1|3.1.1|2.4.2|1.3.8|1.1.3|1.14.11;3.2.2|1.13.12|3.1.1|2.4.2|1.3.1|3.1.2|1.2.5;3.2.-|1.1.1|3.1.1|2.4.2|3.7.1;2.4.2|4.2.1|4.1.1|3.1.1;3.2.2|4.1.1|2.4.2|3.7.1;2.4.2|1.1.1|1.13.99;3.2.2|1.1.1|2.4.2;2.4.2|1.2.1|1.14.14|1.1.1;3.2.2|2.3.1|2.4.2|1.1.1;2.4.2|4.1.1|1.1.1;3.2.2|4.1.1|2.4.2;3.2.2|4.1.1|2.4.2|4.2.1;2.4.2|4.1.1|1.3.3;2.4.2|4.1.1|2.5.1;3.2.2|4.1.1|2.4.2;3.2.2|4.1.1|2.4.2;2.4.2|1.14.13;2.4.2|4.1.1;3.2.2|4.1.1|2.4.2;2.4.2|2.3.1;2.4.2|1.14.13;3.2.2|4.1.1|2.4.2;3.2.2|4.1.1|2.4.2;3.2.2|1.14.13|2.4.2;2.4.2|4.1.1|3.2.2;2.4.2|4.1.1;3.2.2|4.1.1|2.4.2;2.4.2|4.1.1;2.4.2|1.14.13;2.4.2|1.3.1;2.4.2|1.14.13|3.2.2;2.7.8|1.1.1|3.2.2;2.4.2|1.14.13;2.4.2|4.1.1;2.4.2|1.1.1;2.4.2|1.14.13;2.4.1|1.1.1|3.2.2;2.4.2|1.1.1|2.4.1;2.4.2|1.14.13|2.4.1;4.1.1|2.4.2;4.1.1|2.4.2;1.2.1|2.4.2;1.1.1|2.4.2;1.14.13;4.1.1;1.14.13;4.1.1;4.1.1;4.1.1;4.1.1;1.1.1;4.1.1;1.11.1;1.1.1;1.1.1;1.14.13;4.1.1;4.1.1;1.14.13;4.1.1;1.14.13,1.14.11,1.14.11.10
22,2.1.1.128;2.1.1.6;2.1.1.42;2.1.1.68;2.1.1.267;2.1.1.336;2.1.1.116;2.1.1.104;2.1.1.-|2.1.1.291;2.1.1.132;2.1.1.65;2.1.1.114;2.1.1.338;2.1.1.222,2.1.1,,2.1.1;2.3.1;2.5.1;1.-.-;6.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1|1.14.12|2.-.-;2.1.1|1.14.12|2.5.1;2.1.1|1.14.12|2.3.1;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|4.1.99;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|4.2.1|4.3.3;2.1.1|1.14.12;2.1.1|1.14.12|4.2.1;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|4.3.3|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|4.2.1;2.1.1|4.2.1|1.14.12;2.1.1|1.14.12|4.2.1;2.1.1|4.1.3;2.1.1|4.2.1;2.1.1|4.2.1;2.1.1|4.2.1;2.1.1|4.2.1;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.14;2.1.1|1.14.14;2.1.1|1.14.14;2.1.1|1.14.12;2.1.1|1.13.11;2.1.1|1.-.-|4.2.1;2.1.1|4.2.1|1.-.-;2.1.1|1.14.13;2.1.1|2.5.1;2.1.1|1.14.14;2.1.1|1.14.14;2.1.1|1.14.12|4.2.1;1.14.11|4.2.1|1.14.12;1.14.11|1.14.14;1.14.11|1.14.14;1.14.11|1.14.13;1.14.-|4.2.99;4.2.99|4.1.3;4.1.3;4.1.3|1.14.-;1.14.-;1.14.13;1.14.14;1.14.13;1.14.14;4.1.1,2.1.1,2.1.1.128
220,5.1.1.7,5.1.1,1.13.12.2;1.13.11.54;1.13.99.1;1.14.13.239,5.1.1;2.6.1;2.7.8;5.1.99;2.3.1,,,5.1.3,5.1.1.7
221,1.14.15.15;1.14.15.29;1.14.14.78;1.14.15.28;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.14.99.9;1.14.13.79;1.13.11.24;1.14.13.90;1.14.14.18;1.13.12.17,1.14.15,,1.14.15;1.7.7;1.18.1;3.4.14;1.17.7,,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.14.14;1.14.14;5.5.1;1.14.11;1.14.11;3.7.1;1.14.13;1.14.13;1.1.1;2.1.1;4.1.99;5.4.1;5.4.1;2.1.1;2.1.1;5.3.99;2.1.1;4.2.3;4.2.3;2.1.1;4.2.3;2.1.1;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.14.13,,1.14.15.15
222,1.14.13.84;4.1.99.5;1.5.1.43;1.14.14.43|1.14.14.45;1.14.13.54;1.14.14.1,1.14.13,,1.14.13;1.14.14;1.13.12;1.14.15;1.14.99,1.14.13|1.3.1;1.14.14|1.3.99;1.14.11|1.5.1;1.14.15|1.3.8;1.14.16|5.3.3;1.14.99|1.3.3;1.14.-|1.14.11;1.14.18|2.3.1;1.17.1|1.1.1;1.1.1|1.3.5;1.13.11|5.2.1;1.10.99|5.3.2;1.10.3|5.3.1;1.97.1|1.3.7;3.5.3|1.4.3;3.7.1|1.5.99;1.6.6|1.14.21;1.17.99|5.1.3;1.2.1|1.5.3;1.3.99|1.10.3;1.3.7|1.6.5;1.14.20|1.3.-;4.1.99|2.5.1;1.-.-|1.1.3;1.14.12|1.5.-;1.17.3|1.6.99;1.7.3|4.1.1;1.14.17|1.4.1;1.17.7|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.3;1.10.9;1.6.1;1.3.2;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.14.13|2.3.1|4.4.1|1.-.-;1.14.13|4.4.1|4.2.3|1.-.-;1.14.13|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,1.7.1;1.14.13;1.1.1,1.14.13.252
223,4.2.1.-|4.2.1.136;3.6.1.55|3.6.1.58;2.7.1.40|2.7.9.2,3.6.1,,3.6.1;3.1.3;3.6.2;2.7.7;4.2.3,,,3.6.1,3.6.1.58
224,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.1.1.280|2.5.1.18|2.5.1.48|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,2.1.1,,2.1.1;4.4.1;2.5.1;3.3.1;3.13.1,4.2.1|2.1.1;2.5.1|1.14.14;4.4.1|3.1.1;2.3.1;2.9.1|1.5.3;2.8.1|1.14.11;2.1.1|1.5.8;3.5.1|2.-.-;3.5.99|1.16.1;4.5.1|1.14.99;1.1.1|1.14.13;4.3.1|1.2.7;3.3.1|1.5.99;3.8.1|3.7.1;3.5.5;1.17.1,4.4.1|2.1.1|2.-.-;4.2.1|2.1.1|1.1.99;4.1.3|2.5.1|4.4.1;4.1.3|4.2.1,,2.1.1.280
225,2.1.1.321;2.1.1.126|2.1.1.321;2.1.1.137;2.1.1.320;2.1.1.319;2.1.1.322;2.1.1.297|2.1.1.298,2.1.1,,2.1.1;2.6.1;2.4.2;2.3.1;3.3.1,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1|1.4.1|2.-.-;1.5.3|4.3.3|2.5.1;2.1.1|2.3.1;4.3.2;1.5.3;2.5.1;1.5.3;2.1.1;2.5.1;2.5.1;1.5.3,2.1.1,2.1.1.321
226,1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.1.3.90|3.2.1.20|4.2.1.131;3.2.1.23,3.1.3,3.1.3.90;3.1.4.50;3.2.1.42;2.4.1.17;4.6.1.13;3.6.1.20;3.1.1.17;3.1.6.9;5.1.3.14;3.1.5.1;4.2.3.1;3.1.7.2;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,3.1.3;3.2.1;3.6.1;3.1.4;2.4.1,2.7.1|3.1.4;3.1.3|6.5.1;3.6.1|4.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1|4.2.3;2.7.1|2.5.1;2.7.1|2.5.1;2.7.1|2.9.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;3.1.3,3.1.3,3.1.3.90
227,2.3.1.151;2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.290;2.3.1.289;2.3.1|2.3.1.39|2.3.1.74,4.1.1,,4.1.1;2.5.1;4.4.1;1.13.11;4.1.99,4.1.1|1.2.1;6.4.1|4.2.1;2.1.3|1.2.3;1.3.8|1.1.1;1.1.1|3.5.1;1.2.2;2.3.1;1.2.-;1.14.13;1.14.99;1.2.7;1.1.3;1.5.1;1.2.99;1.14.11,4.1.1|1.14.13;4.1.1;1.14.13;1.14.13|1.11.1;1.14.13;1.14.13|4.1.1;4.1.1|1.14.13;4.1.1;1.14.13|1.13.12;4.1.1|2.3.1;4.1.1|1.3.1;1.14.13|4.1.1;4.1.1|1.14.13;4.1.99|1.2.1;4.1.1|3.5.1;2.4.2|1.14.13;4.1.1;4.2.1;4.2.1;1.14.13;4.1.1;4.1.1;1.13.12;2.3.1;1.14.13;2.3.1;1.2.1;4.1.1;4.1.1;1.14.13;4.1.1;4.1.1,,4.1.1.118
228,3.1.4.44|3.1.4.46;2.7.7.39;2.3.1.15|2.3.1.51|2.7.7.41|2.7.8.11,3.1.4,,3.1.4;3.6.1;3.1.3;3.1.-;2.7.8,2.7.1|2.4.1;3.1.3|3.2.1;2.7.8|2.4.2;3.6.1|3.1.4;3.1.4|6.1.1;2.7.4|4.2.2;2.7.11|5.1.3;2.7.7|6.5.1;3.6.3|3.1.1;3.1.7|2.4.99;2.7.6|4.2.1;4.6.1|3.1.3;2.7.2|3.6.1;2.7.3|2.7.8;3.2.1|4.3.3;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.8|2.4.1;3.1.3|2.4.1;3.1.3|2.4.1;3.1.3|2.4.1;2.7.1|2.4.1;3.1.3|2.4.2;2.7.1|2.4.1;2.7.1|2.4.1;2.7.1|2.4.1;3.1.3|2.4.1;2.7.1|2.4.1;2.7.1|2.4.1;3.1.3|2.4.2;3.1.3|2.4.1;2.7.1|2.4.1;2.7.1|2.4.1;2.7.1|2.4.2;2.7.1|2.4.1;2.7.1|2.4.1;2.7.1|2.4.2;3.1.3|2.4.2;3.1.3|2.4.1;2.7.1|2.4.99;2.7.1|2.4.1;2.7.1|2.4.2;2.4.1;2.7.1|2.7.8;2.7.1|2.4.1;2.7.1|4.2.3;2.7.1|2.4.1;3.1.3|2.4.2;2.7.6|2.4.99;2.7.8|3.6.1;3.1.3|2.4.2;3.1.3|2.4.2;2.7.7|2.4.1;2.7.7;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.6.1;3.1.3;2.7.7;2.7.1;2.7.7;2.7.7;2.7.7,2.4.1,3.1.4.44
229,6.3.4.16|6.3.5.5,6.1.1,,3.6.3;3.6.1;3.6.4;3.A.1;3.6.5,3.5.1|2.3.1|2.4.1|3.1.4;6.3.5|6.2.1|6.1.1|6.5.1;6.3.1|3.1.1|4.6.1;1.4.1|3.1.2|3.2.1;4.3.3|1.2.1|2.4.2;6.3.4|6.1.1|3.1.4;2.6.1|2.3.2|5.1.3;1.4.7|2.3.3|6.5.1;2.4.2|1.2.7;4.1.3|3.5.1;3.5.5|3.7.1;2.3.1|3.2.1;2.1.2|2.1.3;6.3.2|1.2.4;3.5.4|1.8.1;1.1.1;1.-.-;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;6.1.2;1.2.3;2.6.1;3.5.3;6.3.2;6.3.1;6.3.4,6.3.5|6.1.1|4.2.3|2.5.1|1.4.1;6.3.1|6.1.1|4.2.3|1.2.1|3.5.1;6.3.5|6.1.1|4.2.3|2.5.1|2.3.2;6.3.2|6.1.1|4.2.3|2.5.1|6.2.1;6.3.2|6.1.1|4.2.3|2.9.1|6.3.1;6.3.2|6.1.1|4.2.3|6.2.1;6.3.2|6.1.1|4.2.3|3.5.1;6.3.2|6.1.1|4.2.3;6.3.2|6.1.1|4.2.3|2.3.2;6.3.2|6.1.1|4.2.3|2.3.2;3.5.1|6.1.1|4.2.3;1.4.1|6.1.1|4.2.3|2.3.2;6.3.2|6.1.1|4.2.3|3.5.1;6.1.1|4.2.3|2.3.2|6.3.2;2.3.2|4.2.3|6.1.1;6.1.1|4.2.3;1.2.1|4.2.3|6.1.1;6.1.1|4.2.3;6.1.1|4.2.3;6.1.1|4.2.3;2.3.2|4.2.3|6.1.1;6.1.1|4.2.3;6.1.1|4.2.3;6.1.1|4.2.3;6.1.1|4.2.3;2.3.1|4.2.3|6.1.1;6.1.1|4.2.3|2.4.1;2.3.1|4.2.3|2.4.1;2.3.1|4.2.3|2.4.1|2.1.3;2.1.3|2.4.1|2.3.1|4.3.3;3.2.1|2.4.1|2.3.1|4.2.3;2.3.1|4.2.3;2.3.1|3.2.1|4.1.2;2.3.1|4.1.2;2.3.1|4.1.2;2.3.1|2.2.1;2.3.1|1.-.-|4.1.99;1.-.-|2.3.1|1.11.1;2.3.1|2.2.1;2.3.1;2.3.1,2.7.7;2.7.1,6.3.5.7
