,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
119,64.8,P79382,Microsomal glutathione S-transferase 1,Sus scrofa OX=9823,35.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,51.1,28.1,15.8,16.5,17649.71,10.0124,39.355,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
120,62.9,F1MVX2,Glutathione S-transferase LANCL1,Bos taurus OX=9913,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,34.5,29.8,20.9,19.1,45308.82,7.3555,40.602,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
121,62.9,Q95M17,Acidic mammalian chitinase,Bos taurus OX=9913,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,23.7,25.4,32.5,21.9,52129.33,5.2521,42.797,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
122,62.8,Q5E9G0,Glutathione S-transferase A4,Bos taurus OX=9913,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,55.3,27.7,11.7,13.1,25659.08,7.9662,44.595,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
123,62.8,P46428,Glutathione S-transferase,Anopheles gambiae OX=7165,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,39.0,43.3,8.6,17.6,23245.94,4.9078,41.872,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
124,62.8,Q95L14,Prostaglandin E synthase,Bos taurus OX=9913,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,48.2,28.5,20.4,14.6,17297.52,9.7686,33.333,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
125,62.7,Q94999,Glutathione S-transferase 2,Anopheles gambiae OX=7165,37.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,3.0,0.0,1.0,1.0,1,1.0,44.0,27.5,23.8,13.0,23543.14,7.0133,38.756,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
126,61.9,Q9Z339,Glutathione S-transferase omega-1,Rattus norvegicus OX=10116,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,50.7,19.6,17.8,19.1,27668.92,6.6718,45.643,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
127,61.9,Q01579,Glutathione S-transferase theta-1,Rattus norvegicus OX=10116,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,57.1,17.9,21.4,10.7,27468.30,7.5959,39.167,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
128,61.9,P42860,Glutathione S-transferase 1-1,Lucilia cuprina OX=7375,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,56.2,22.9,15.6,13.5,23644.24,6.7772,39.423,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
129,61.9,P81799,N-acetyl-D-glucosamine kinase,Rattus norvegicus OX=10116,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,34.3,26.9,18.0,25.7,37196.33,5.7578,40.816,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
130,61.9,P04903,Glutathione S-transferase alpha-2,Rattus norvegicus OX=10116,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,66.0,21.4,12.6,7.8,25558.96,9.2240,45.495,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
131,61.9,P46418,Glutathione S-transferase alpha-5,Rattus norvegicus OX=10116,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,58.5,20.0,17.1,12.2,25347.49,8.7832,43.439,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
132,61.9,Q6AXY0,Glutathione S-transferase A6,Rattus norvegicus OX=10116,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,68.4,14.6,13.6,11.2,25807.87,6.1547,46.396,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
133,61.8,Q02912,Sorbitol dehydrogenase,Bombyx mori OX=7091,38.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,38.0,39.8,15.1,12.0,37158.40,7.0730,39.368,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
134,60.9,O15217,Glutathione S-transferase A4,Homo sapiens OX=9606,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,51.5,25.2,13.6,17.5,25704.11,8.7233,43.694,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
135,60.9,P78417,Glutathione S-transferase omega-1,Homo sapiens OX=9606,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,50.2,19.1,17.8,20.0,27565.86,6.5373,45.228,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
136,60.9,Q9H4Y5,Glutathione S-transferase omega-2,Homo sapiens OX=9606,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,35.2,20.7,33.0,18.1,28253.81,7.6207,41.152,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
137,60.9,P24472,Glutathione S-transferase A4,Mus musculus OX=10090,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,65.5,16.5,12.6,13.1,25563.87,7.6346,42.342,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
138,60.9,P0CG29,Glutathione S-transferase theta-2,Homo sapiens OX=9606,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,51.3,17.1,19.7,18.9,27506.06,7.0448,40.164,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
139,60.9,P19639,Glutathione S-transferase Mu 3,Mus musculus OX=10090,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,37.6,22.3,26.2,21.8,25701.62,7.9261,46.789,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
140,60.9,O35660,Glutathione S-transferase Mu 6,Mus musculus OX=10090,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,42.6,23.3,21.3,20.8,25621.42,6.1430,45.413,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
141,60.9,P82607,Glutathione S-transferase 6.7 (Fragments),Dicentrarchus labrax OX=13489 PE=1 SV=1,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,44.7,28.9,21.1,47.4,6171.85,4.8096,38.889,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
142,60.9,Q9TSM4,Glutathione S-transferase Mu 2,Macaca fascicularis OX=9541,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,42.6,19.8,26.2,19.3,25708.67,6.7846,45.872,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
143,60.9,P30711,Glutathione S-transferase theta-1,Homo sapiens OX=9606,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,56.7,13.4,19.2,17.9,27335.03,7.5947,40.000,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
144,60.8,P46429,Glutathione S-transferase 2,Manduca sexta OX=7130,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,50.3,26.2,11.8,20.3,23596.01,5.4209,44.828,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
145,60.8,Q6PWL6,Prostaglandin E synthase,Macaca fascicularis OX=9541,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,50.0,30.1,18.4,13.2,17116.35,9.7692,32.895,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
146,60.8,Q9TSM5,Glutathione S-transferase Mu 1,Macaca fascicularis OX=9541,39.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,2.0,0.0,1.0,1.0,1,1.0,48.5,19.8,22.3,17.3,25577.44,6.5157,45.413,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
147,58.9,P20137,Glutathione S-transferase 5 (Fragment),Gallus gallus OX=9031 PE=1 SV=1,41.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,41.7,100.0,41.7,50.0,3388.92,10.1511,35.714,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
148,58.9,O73888,Hematopoietic prostaglandin D synthase,Gallus gallus OX=9031,41.0,MNXR113772,-,1.1.1.124;1.1.1.138;1.1.1.14;1.1.1.67;1.1.99.11;1.14.13.50;2.1.1.280;2.5.1.18;2.5.1.48;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8,1.0,0.0,1.0,1.0,1,1.0,63.9,14.8,16.4,13.7,22730.34,7.4029,40.704,CSCC[C@H]([NH3+])C(=O)[O-].C[Se]C[C@H]([NH3+])C(=O)[O-].[H+]>>C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](C[SeH])C(=O)[O-]>>C[Se]C[C@H]([NH3+])C(=O)[O-].[H+].CSCC[C@H]([NH3+])C(=O)[O-]
