reaction_id,Theia,confidence,timestamp
MNXR170614,2.3.3,0.9999343,2025-05-02 10:32:37
MNXR132370,1.14.13,0.9637179,2025-05-02 10:32:37
MNXR149203,3.7.1,0.9998715,2025-05-02 10:32:37
MNXR181004,1.17.5,0.9899644,2025-05-02 10:32:37
MNXR131958,1.14.99,0.7193823,2025-05-02 10:32:37
MNXR119269,1.14.13,0.9879247,2025-05-02 10:32:37
MNXR193597,1.3.1,0.88318485,2025-05-02 10:32:37
MNXR172159,1.1.99,0.9999629,2025-05-02 10:32:37
MNXR121815,2.4.1,0.6721217,2025-05-02 10:32:37
MNXR165052,3.1.8,0.9984725,2025-05-02 10:32:37
MNXR181300,1.1.1,0.9999863,2025-05-02 10:32:37
MNXR174537,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR172995,2.4.1,0.9984358,2025-05-02 10:32:37
MNXR106567,2.8.2,0.9999989,2025-05-02 10:32:37
MNXR145834,3.7.1,0.95416987,2025-05-02 10:32:37
MNXR146964,3.5.1,0.99956864,2025-05-02 10:32:37
MNXR107870,1.3.99,0.9998621,2025-05-02 10:32:37
MNXR114242,3.5.1,0.996323,2025-05-02 10:32:37
MNXR117547,3.2.1,0.9875094,2025-05-02 10:32:37
MNXR152088,2.4.1,0.99976355,2025-05-02 10:32:37
MNXR112964,1.2.1,0.70988923,2025-05-02 10:32:37
MNXR122522,2.3.1,0.99999917,2025-05-02 10:32:37
MNXR131619,2.7.1,0.9850376,2025-05-02 10:32:37
MNXR149854,2.8.2,0.9999932,2025-05-02 10:32:37
MNXR112737,1.1.1,0.995178,2025-05-02 10:32:37
MNXR146096,1.6.99,0.53587645,2025-05-02 10:32:37
MNXR173898,3.2.2,0.998243,2025-05-02 10:32:37
MNXR176827,2.3.1,0.99975973,2025-05-02 10:32:37
MNXR145429,6.1.1,0.9999654,2025-05-02 10:32:37
MNXR107775,2.7.1,0.9999957,2025-05-02 10:32:37
MNXR107662,1.1.1,0.9998983,2025-05-02 10:32:37
MNXR164636,2.1.1,0.9999894,2025-05-02 10:32:37
MNXR163448,1.14.14,0.9752973,2025-05-02 10:32:37
MNXR147323,1.14.14,0.9992669,2025-05-02 10:32:37
MNXR189544,1.1.1,0.96267384,2025-05-02 10:32:37
MNXR180054,4.99.1,0.9993156,2025-05-02 10:32:37
MNXR132303,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR115547,3.5.1,0.9999994,2025-05-02 10:32:37
MNXR116706,1.1.1,0.9985002,2025-05-02 10:32:37
MNXR113703,3.5.4,0.99013597,2025-05-02 10:32:37
MNXR115533,3.4.24,0.36725307,2025-05-02 10:32:37
MNXR184359,2.7.1,0.9996137,2025-05-02 10:32:37
MNXR129811,2.5.1,0.96844417,2025-05-02 10:32:37
MNXR107514,1.2.1,0.991568,2025-05-02 10:32:37
MNXR131251,3.2.1,0.99990094,2025-05-02 10:32:37
MNXR174994,3.6.3,0.83381903,2025-05-02 10:32:37
MNXR164318,6.2.1,0.9998323,2025-05-02 10:32:37
MNXR188296,1.1.1,0.9999968,2025-05-02 10:32:37
MNXR164242,1.1.98,0.4095961,2025-05-02 10:32:37
MNXR115998,1.14.99,0.9999038,2025-05-02 10:32:37
MNXR140861,3.5.99,0.99997175,2025-05-02 10:32:37
MNXR152748,3.1.3,0.9721534,2025-05-02 10:32:37
MNXR185236,6.2.1,0.99968445,2025-05-02 10:32:37
MNXR117501,2.3.1,0.9999484,2025-05-02 10:32:37
MNXR147407,5.3.1,0.99998784,2025-05-02 10:32:37
MNXR148970,1.14.11,0.8282825,2025-05-02 10:32:37
MNXR150604,5.4.99,0.9992818,2025-05-02 10:32:37
MNXR174055,2.3.2,0.59648705,2025-05-02 10:32:37
MNXR108178,3.5.1,0.9992848,2025-05-02 10:32:37
MNXR122568,1.3.8,0.99898976,2025-05-02 10:32:37
MNXR188551,3.1.5,0.34173805,2025-05-02 10:32:37
MNXR172801,3.3.2,0.9989666,2025-05-02 10:32:37
MNXR133788,1.1.1,0.9980921,2025-05-02 10:32:37
MNXR133009,1.14.14,0.9978794,2025-05-02 10:32:37
MNXR106683,3.5.3,0.9890799,2025-05-02 10:32:37
MNXR113230,3.1.7,0.5506269,2025-05-02 10:32:37
MNXR113390,2.1.1,0.9799422,2025-05-02 10:32:37
MNXR175346,2.3.3,0.9221493,2025-05-02 10:32:37
MNXR173667,2.5.1,0.37750337,2025-05-02 10:32:37
MNXR177942,1.14.15,0.8648924,2025-05-02 10:32:37
MNXR109520,4.2.1,0.54484236,2025-05-02 10:32:37
MNXR114212,5.5.1,0.5618037,2025-05-02 10:32:37
MNXR149871,1.1.1,0.97497004,2025-05-02 10:32:37
MNXR144332,2.8.3,0.9997538,2025-05-02 10:32:37
MNXR145678,1.2.4,0.66245,2025-05-02 10:32:37
MNXR145241,1.13.11,0.96395695,2025-05-02 10:32:37
MNXR115169,2.4.99,0.9912574,2025-05-02 10:32:37
MNXR149833,2.3.1,0.999995,2025-05-02 10:32:37
MNXR164831,5.3.3,0.9924062,2025-05-02 10:32:37
MNXR163705,2.3.1,0.9998222,2025-05-02 10:32:37
MNXR106413,2.7.4,0.8878714,2025-05-02 10:32:37
MNXR147923,1.1.1,0.9978301,2025-05-02 10:32:37
MNXR110690,3.8.1,0.64012015,2025-05-02 10:32:37
MNXR164393,1.14.14,0.999995,2025-05-02 10:32:37
MNXR131977,2.7.1,0.9664128,2025-05-02 10:32:37
MNXR186591,1.14.14,0.99999285,2025-05-02 10:32:37
MNXR173408,3.2.1,0.99798137,2025-05-02 10:32:37
MNXR106952,4.2.1,0.97498655,2025-05-02 10:32:37
MNXR171960,2.7.7,0.51650685,2025-05-02 10:32:37
MNXR118078,2.3.1,0.94976926,2025-05-02 10:32:37
MNXR147140,3.1.1,0.9998883,2025-05-02 10:32:37
MNXR100949,2.6.1,0.9998982,2025-05-02 10:32:37
MNXR163513,6.2.1,0.9999782,2025-05-02 10:32:37
MNXR108600,2.7.12,0.50260353,2025-05-02 10:32:37
MNXR190376,1.3.99,0.9864607,2025-05-02 10:32:37
MNXR191426,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR181197,1.1.1,0.999966,2025-05-02 10:32:37
MNXR169242,2.7.4,0.741155,2025-05-02 10:32:37
MNXR131434,3.4.13,0.72557247,2025-05-02 10:32:37
MNXR125906,3.7.1,0.9999293,2025-05-02 10:32:37
MNXR111448,4.2.1,0.9974578,2025-05-02 10:32:37
MNXR148757,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR153206,4.2.1,0.9993268,2025-05-02 10:32:37
MNXR134274,5.1.3,0.35305524,2025-05-02 10:32:37
MNXR97424,1.3.1,0.93925524,2025-05-02 10:32:37
MNXR119191,2.7.1,0.99999547,2025-05-02 10:32:37
MNXR110231,2.3.1,0.9933587,2025-05-02 10:32:37
MNXR193704,6.3.5,0.6857091,2025-05-02 10:32:37
MNXR109266,1.14.13,0.99065596,2025-05-02 10:32:37
MNXR110726,3.3.2,0.9998969,2025-05-02 10:32:37
MNXR119429,2.1.1,0.9999894,2025-05-02 10:32:37
MNXR170332,1.5.99,0.7990396,2025-05-02 10:32:37
MNXR120777,2.3.1,0.9999999,2025-05-02 10:32:37
MNXR109853,1.3.1,0.99916756,2025-05-02 10:32:37
MNXR179762,2.3.1,0.28696007,2025-05-02 10:32:37
MNXR176115,1.14.15,0.49667582,2025-05-02 10:32:37
MNXR118750,2.1.1,0.99977475,2025-05-02 10:32:37
MNXR152629,2.3.1,0.50293463,2025-05-02 10:32:37
MNXR132961,1.3.8,0.9026199,2025-05-02 10:32:37
MNXR144718,2.4.1,0.9950289,2025-05-02 10:32:37
MNXR149917,1.14.14,0.9958176,2025-05-02 10:32:37
MNXR123460,4.2.1,0.9881429,2025-05-02 10:32:37
MNXR140906,2.2.1,0.9999999,2025-05-02 10:32:37
MNXR106990,4.1.1,0.9385742,2025-05-02 10:32:37
MNXR175270,3.4.11,0.7952078,2025-05-02 10:32:37
MNXR164423,2.4.1,0.9763588,2025-05-02 10:32:37
MNXR192215,1.14.13,0.9997298,2025-05-02 10:32:37
MNXR149435,1.4.3,0.9917977,2025-05-02 10:32:37
MNXR129478,1.1.1,0.9986492,2025-05-02 10:32:37
MNXR131653,2.1.1,0.8304452,2025-05-02 10:32:37
MNXR106846,2.6.1,0.99834406,2025-05-02 10:32:37
MNXR192831,5.2.1,0.9601479,2025-05-02 10:32:37
MNXR150339,6.1.1,0.99984336,2025-05-02 10:32:37
MNXR111876,1.14.13,0.9402315,2025-05-02 10:32:37
MNXR120473,2.1.1,0.9999962,2025-05-02 10:32:37
MNXR113874,6.1.2,0.9988661,2025-05-02 10:32:37
MNXR186706,2.7.7,0.4346113,2025-05-02 10:32:37
MNXR175315,1.1.1,0.97497004,2025-05-02 10:32:37
MNXR145340,2.7.1,0.999987,2025-05-02 10:32:37
MNXR164483,2.3.1,0.94750047,2025-05-02 10:32:37
MNXR131288,3.4.11,0.94219565,2025-05-02 10:32:37
MNXR114928,1.14.13,0.9677301,2025-05-02 10:32:37
MNXR164035,2.8.3,0.829808,2025-05-02 10:32:37
MNXR171279,2.8.3,0.99983644,2025-05-02 10:32:37
MNXR174020,2.1.1,0.9772865,2025-05-02 10:32:37
MNXR112725,1.3.8,0.95246243,2025-05-02 10:32:37
MNXR194887,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR122709,1.1.1,0.9903492,2025-05-02 10:32:37
MNXR100566,2.5.1,0.99998295,2025-05-02 10:32:37
MNXR174731,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR131840,1.14.12,0.9030311,2025-05-02 10:32:37
MNXR176964,2.1.1,0.99996054,2025-05-02 10:32:37
MNXR173075,4.1.2,0.47355413,2025-05-02 10:32:37
MNXR165316,2.3.1,0.9999465,2025-05-02 10:32:37
MNXR119682,2.8.1,0.9847956,2025-05-02 10:32:37
MNXR195268,2.8.2,1.0,2025-05-02 10:32:37
MNXR150212,3.5.1,0.97523695,2025-05-02 10:32:37
MNXR147681,1.14.14,0.96094966,2025-05-02 10:32:37
MNXR134161,2.7.4,0.99903935,2025-05-02 10:32:37
MNXR94806,3.6.1,0.46283135,2025-05-02 10:32:37
MNXR193513,2.4.1,0.94416004,2025-05-02 10:32:37
MNXR146082,3.1.1,0.99941826,2025-05-02 10:32:37
MNXR148261,2.3.2,0.99995923,2025-05-02 10:32:37
MNXR131649,3.5.1,0.91833496,2025-05-02 10:32:37
MNXR183590,1.14.19,0.90815455,2025-05-02 10:32:37
MNXR115468,3.4.24,0.36725307,2025-05-02 10:32:37
MNXR173010,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR96993,1.13.11,0.99937445,2025-05-02 10:32:37
MNXR190750,2.3.1,0.99982053,2025-05-02 10:32:37
MNXR111138,1.3.99,0.735263,2025-05-02 10:32:37
MNXR177924,1.14.13,0.99591917,2025-05-02 10:32:37
MNXR168020,1.14.14,0.6604083,2025-05-02 10:32:37
MNXR107262,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR121543,2.4.1,0.99954456,2025-05-02 10:32:37
MNXR112563,4.2.3,0.9999504,2025-05-02 10:32:37
MNXR175475,2.7.1,0.76645803,2025-05-02 10:32:37
MNXR121817,2.7.8,0.69567996,2025-05-02 10:32:37
MNXR172398,3.4.11,0.822154,2025-05-02 10:32:37
MNXR110357,1.1.1,0.99893373,2025-05-02 10:32:37
MNXR123890,1.14.99,0.9999081,2025-05-02 10:32:37
MNXR115748,5.1.1,0.96046996,2025-05-02 10:32:37
MNXR185916,1.14.14,0.44893053,2025-05-02 10:32:37
MNXR165644,2.3.1,0.9997199,2025-05-02 10:32:37
MNXR108602,1.11.1,0.9708674,2025-05-02 10:32:37
MNXR173167,2.7.1,0.99969447,2025-05-02 10:32:37
MNXR195152,1.10.3,0.96243715,2025-05-02 10:32:37
MNXR111177,1.14.13,0.792074,2025-05-02 10:32:37
MNXR123094,2.3.1,0.58503026,2025-05-02 10:32:37
MNXR145700,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR131331,3.2.1,0.9870647,2025-05-02 10:32:37
MNXR112666,5.5.1,0.94362146,2025-05-02 10:32:37
MNXR144384,2.4.1,0.99989426,2025-05-02 10:32:37
MNXR122476,1.1.1,0.9983829,2025-05-02 10:32:37
MNXR192237,1.3.99,0.84696627,2025-05-02 10:32:37
MNXR133168,1.11.1,0.9991744,2025-05-02 10:32:37
MNXR176987,4.2.1,0.9964785,2025-05-02 10:32:37
MNXR177849,2.3.1,0.99665326,2025-05-02 10:32:37
MNXR185326,1.2.1,0.99975914,2025-05-02 10:32:37
MNXR166316,1.3.8,0.8540087,2025-05-02 10:32:37
MNXR164046,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR107072,1.5.8,0.97982854,2025-05-02 10:32:37
MNXR121867,3.4.13,0.6535048,2025-05-02 10:32:37
MNXR189378,1.14.99,0.75033593,2025-05-02 10:32:37
MNXR135805,6.2.1,0.99870706,2025-05-02 10:32:37
MNXR191861,1.8.5,0.41564783,2025-05-02 10:32:37
MNXR146001,6.1.1,0.9998559,2025-05-02 10:32:37
MNXR136347,6.2.1,0.9996604,2025-05-02 10:32:37
MNXR194525,2.1.1,0.9999999,2025-05-02 10:32:37
MNXR151516,1.1.1,0.9599617,2025-05-02 10:32:37
MNXR193878,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR119853,2.5.1,0.9991781,2025-05-02 10:32:37
MNXR120826,2.4.1,0.5721128,2025-05-02 10:32:37
MNXR132485,2.6.1,0.9999013,2025-05-02 10:32:37
MNXR172020,1.5.1,0.9992679,2025-05-02 10:32:37
MNXR114851,2.7.8,0.9990088,2025-05-02 10:32:37
MNXR163963,1.14.14,0.9993278,2025-05-02 10:32:37
MNXR112660,1.3.1,0.99984014,2025-05-02 10:32:37
MNXR116996,1.14.14,0.9866954,2025-05-02 10:32:37
MNXR143881,2.4.1,0.97585434,2025-05-02 10:32:37
MNXR137610,6.2.1,0.3409102,2025-05-02 10:32:37
MNXR182080,1.6.5,0.91044176,2025-05-02 10:32:37
MNXR112783,1.14.13,0.7131114,2025-05-02 10:32:37
MNXR187325,1.14.19,0.9238731,2025-05-02 10:32:37
MNXR135374,2.3.1,0.98126465,2025-05-02 10:32:37
MNXR133325,3.2.1,0.9997763,2025-05-02 10:32:37
MNXR163400,6.3.3,0.99999607,2025-05-02 10:32:37
MNXR123880,1.1.5,0.99889874,2025-05-02 10:32:37
MNXR183524,1.14.18,0.9990576,2025-05-02 10:32:37
MNXR165454,1.1.5,0.99263424,2025-05-02 10:32:37
MNXR147531,2.3.1,0.8726631,2025-05-02 10:32:37
MNXR112614,2.1.1,0.9999994,2025-05-02 10:32:37
MNXR177211,1.14.19,0.9729609,2025-05-02 10:32:37
MNXR174187,2.7.1,0.99977416,2025-05-02 10:32:37
MNXR113302,5.4.4,0.8051475,2025-05-02 10:32:37
MNXR116643,1.14.13,0.99594915,2025-05-02 10:32:37
MNXR175192,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR173509,1.3.1,0.9987299,2025-05-02 10:32:37
MNXR119809,2.1.1,0.99999964,2025-05-02 10:32:37
MNXR118821,1.1.1,0.9981357,2025-05-02 10:32:37
MNXR173832,2.5.1,0.9999198,2025-05-02 10:32:37
MNXR133937,2.3.1,0.9844363,2025-05-02 10:32:37
MNXR112487,2.3.1,0.99984217,2025-05-02 10:32:37
MNXR173481,3.2.1,0.7225865,2025-05-02 10:32:37
MNXR175110,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR194285,2.7.1,0.574907,2025-05-02 10:32:37
MNXR164480,2.3.3,0.9680005,2025-05-02 10:32:37
MNXR194906,3.4.11,0.65953934,2025-05-02 10:32:37
MNXR147897,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR117106,1.2.1,0.99889934,2025-05-02 10:32:37
MNXR186320,1.14.14,0.91378134,2025-05-02 10:32:37
MNXR151353,4.2.1,0.7272738,2025-05-02 10:32:37
MNXR163548,1.8.7,0.9057486,2025-05-02 10:32:37
MNXR107558,1.14.13,0.95892745,2025-05-02 10:32:37
MNXR147260,2.6.1,0.9998653,2025-05-02 10:32:37
MNXR163694,1.14.14,0.999246,2025-05-02 10:32:37
MNXR116445,1.14.19,0.99173075,2025-05-02 10:32:37
MNXR135464,3.2.1,0.99600214,2025-05-02 10:32:37
MNXR96436,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR187695,3.4.24,0.43315694,2025-05-02 10:32:37
MNXR147443,1.3.1,0.88318485,2025-05-02 10:32:37
MNXR130163,1.14.13,0.99325526,2025-05-02 10:32:37
MNXR147558,1.1.1,0.9998902,2025-05-02 10:32:37
MNXR118738,2.5.1,0.9953263,2025-05-02 10:32:37
MNXR174522,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR186401,1.1.1,0.9999976,2025-05-02 10:32:37
MNXR119317,1.13.11,0.9984169,2025-05-02 10:32:37
MNXR134150,2.4.1,0.99970144,2025-05-02 10:32:37
MNXR113291,4.2.3,0.9999305,2025-05-02 10:32:37
MNXR169683,1.3.1,0.9999987,2025-05-02 10:32:37
MNXR107395,1.4.3,0.99882156,2025-05-02 10:32:37
MNXR164792,1.1.1,0.85875005,2025-05-02 10:32:37
MNXR184642,3.4.17,0.9307866,2025-05-02 10:32:37
MNXR181732,1.2.1,0.9983364,2025-05-02 10:32:37
MNXR123242,1.10.3,0.981023,2025-05-02 10:32:37
MNXR134173,1.4.3,0.9984895,2025-05-02 10:32:37
MNXR118466,3.5.4,0.9985145,2025-05-02 10:32:37
MNXR130319,2.1.2,0.95111275,2025-05-02 10:32:37
MNXR183854,3.4.24,0.6659152,2025-05-02 10:32:37
MNXR175423,3.6.1,0.9271678,2025-05-02 10:32:37
MNXR135174,1.1.1,0.9994036,2025-05-02 10:32:37
MNXR116612,3.6.1,0.46702334,2025-05-02 10:32:37
MNXR101959,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR119386,1.1.1,0.99208844,2025-05-02 10:32:37
MNXR171835,1.3.1,0.9954065,2025-05-02 10:32:37
MNXR129777,3.8.1,0.6795906,2025-05-02 10:32:37
MNXR116079,1.1.1,0.5826548,2025-05-02 10:32:37
MNXR129962,1.1.3,0.9999839,2025-05-02 10:32:37
MNXR104316,4.4.1,0.9242085,2025-05-02 10:32:37
MNXR182108,4.1.1,0.99990547,2025-05-02 10:32:37
MNXR165943,6.1.1,0.61892265,2025-05-02 10:32:37
MNXR186335,3.9.1,0.9202523,2025-05-02 10:32:37
MNXR148026,1.14.14,0.9945726,2025-05-02 10:32:37
MNXR182677,1.10.3,0.9995951,2025-05-02 10:32:37
MNXR182094,4.1.1,0.9999106,2025-05-02 10:32:37
MNXR115062,2.3.1,0.9998957,2025-05-02 10:32:37
MNXR133691,3.5.1,0.9999901,2025-05-02 10:32:37
MNXR151228,1.1.3,0.99763036,2025-05-02 10:32:37
MNXR148643,1.1.1,0.96234673,2025-05-02 10:32:37
MNXR118105,3.2.1,0.9974132,2025-05-02 10:32:37
MNXR131183,3.2.1,0.9872054,2025-05-02 10:32:37
MNXR147095,5.3.1,0.9848028,2025-05-02 10:32:37
MNXR133872,2.7.4,0.47456798,2025-05-02 10:32:37
MNXR145697,1.14.13,0.990104,2025-05-02 10:32:37
MNXR133703,1.1.1,0.98751485,2025-05-02 10:32:37
MNXR129745,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR148460,2.7.8,0.9782638,2025-05-02 10:32:37
MNXR119971,3.2.1,0.99718374,2025-05-02 10:32:37
MNXR146326,1.17.4,0.9998648,2025-05-02 10:32:37
MNXR177577,3.1.2,0.6571895,2025-05-02 10:32:37
MNXR150187,1.14.14,0.9999751,2025-05-02 10:32:37
MNXR133208,1.11.1,0.99673307,2025-05-02 10:32:37
MNXR149057,1.3.1,0.9316504,2025-05-02 10:32:37
MNXR108944,2.3.1,0.65887564,2025-05-02 10:32:37
MNXR144461,1.1.1,0.9999945,2025-05-02 10:32:37
MNXR184219,3.4.24,0.38378948,2025-05-02 10:32:37
MNXR163540,4.1.1,0.7338488,2025-05-02 10:32:37
MNXR179289,3.5.2,0.8483854,2025-05-02 10:32:37
MNXR121955,1.4.99,0.979891,2025-05-02 10:32:37
MNXR139258,4.1.1,0.99799395,2025-05-02 10:32:37
MNXR165477,1.3.1,0.99999547,2025-05-02 10:32:37
MNXR129131,1.3.1,0.9767363,2025-05-02 10:32:37
MNXR111555,1.13.12,0.9353952,2025-05-02 10:32:37
MNXR117833,4.2.3,0.9947372,2025-05-02 10:32:37
MNXR173165,3.2.1,0.9985525,2025-05-02 10:32:37
MNXR147823,2.4.1,0.9974776,2025-05-02 10:32:37
MNXR185910,1.14.19,0.99999976,2025-05-02 10:32:37
MNXR121133,3.1.4,0.99925095,2025-05-02 10:32:37
MNXR181727,1.2.1,0.9981932,2025-05-02 10:32:37
MNXR131869,3.4.11,0.525114,2025-05-02 10:32:37
MNXR175530,2.3.1,0.99480444,2025-05-02 10:32:37
MNXR149205,4.1.1,0.99197876,2025-05-02 10:32:37
MNXR116105,3.5.1,0.99984205,2025-05-02 10:32:37
MNXR168505,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR144097,2.4.1,0.99775875,2025-05-02 10:32:37
MNXR143818,2.7.8,0.9978198,2025-05-02 10:32:37
MNXR193552,2.4.1,0.9969373,2025-05-02 10:32:37
MNXR152363,2.4.1,0.99998367,2025-05-02 10:32:37
MNXR131978,2.7.1,0.85515404,2025-05-02 10:32:37
MNXR142090,1.17.1,0.98783946,2025-05-02 10:32:37
MNXR174914,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR106829,1.8.4,0.57115537,2025-05-02 10:32:37
MNXR179750,2.5.1,0.5663817,2025-05-02 10:32:37
MNXR186799,1.3.98,0.5392709,2025-05-02 10:32:37
MNXR117447,1.13.12,0.48661563,2025-05-02 10:32:37
MNXR193071,1.14.15,0.99998665,2025-05-02 10:32:37
MNXR117922,1.18.1,0.9615507,2025-05-02 10:32:37
MNXR173813,2.4.1,0.85198355,2025-05-02 10:32:37
MNXR193805,2.1.1,0.99999964,2025-05-02 10:32:37
MNXR182513,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR162386,3.1.3,0.99765056,2025-05-02 10:32:37
MNXR192657,1.5.1,0.82163054,2025-05-02 10:32:37
MNXR133748,1.10.3,0.36785936,2025-05-02 10:32:37
MNXR110120,4.2.3,0.99989676,2025-05-02 10:32:37
MNXR146335,1.17.4,0.9999095,2025-05-02 10:32:37
MNXR195190,1.10.3,0.5334136,2025-05-02 10:32:37
MNXR122962,1.7.99,0.98651916,2025-05-02 10:32:37
MNXR119336,1.14.14,0.9992447,2025-05-02 10:32:37
MNXR177029,3.1.1,0.96119153,2025-05-02 10:32:37
MNXR168600,1.7.2,0.2661572,2025-05-02 10:32:37
MNXR146980,2.1.1,0.99999833,2025-05-02 10:32:37
MNXR122780,2.5.1,0.99931467,2025-05-02 10:32:37
MNXR115029,1.14.13,0.987153,2025-05-02 10:32:37
MNXR136311,2.4.1,0.84420276,2025-05-02 10:32:37
MNXR152666,2.3.1,0.5865571,2025-05-02 10:32:37
MNXR173213,1.1.1,0.9998105,2025-05-02 10:32:37
MNXR178132,3.1.1,0.9998542,2025-05-02 10:32:37
MNXR165996,1.14.14,0.9992669,2025-05-02 10:32:37
MNXR147547,3.5.1,0.99999535,2025-05-02 10:32:37
MNXR97145,2.7.1,0.99311197,2025-05-02 10:32:37
MNXR170601,1.14.14,0.98915637,2025-05-02 10:32:37
MNXR166756,1.14.15,0.9769796,2025-05-02 10:32:37
MNXR117611,3.2.1,0.99993014,2025-05-02 10:32:37
MNXR117434,2.4.1,0.9526065,2025-05-02 10:32:37
MNXR168261,1.14.14,0.999065,2025-05-02 10:32:37
MNXR188048,2.3.1,0.999997,2025-05-02 10:32:37
MNXR108550,2.6.1,0.99992275,2025-05-02 10:32:37
MNXR120797,4.1.1,0.9996457,2025-05-02 10:32:37
MNXR174904,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR122396,4.2.3,0.99999547,2025-05-02 10:32:37
MNXR186543,3.2.2,0.9999168,2025-05-02 10:32:37
MNXR119234,1.8.1,0.34806594,2025-05-02 10:32:37
MNXR110884,1.14.13,0.9998472,2025-05-02 10:32:37
MNXR172694,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR168280,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR190575,3.5.4,0.99965966,2025-05-02 10:32:37
MNXR107785,2.5.1,0.8464338,2025-05-02 10:32:37
MNXR132922,3.4.11,0.97237116,2025-05-02 10:32:37
MNXR152447,2.4.2,0.679724,2025-05-02 10:32:37
MNXR153411,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR151414,1.13.11,0.99997723,2025-05-02 10:32:37
MNXR174611,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR185860,1.14.14,0.99793375,2025-05-02 10:32:37
MNXR131767,3.2.1,0.99751353,2025-05-02 10:32:37
MNXR189626,3.2.1,0.9870838,2025-05-02 10:32:37
MNXR191882,1.14.13,0.9979133,2025-05-02 10:32:37
MNXR121174,2.3.1,0.99998033,2025-05-02 10:32:37
MNXR144540,2.1.1,0.9898101,2025-05-02 10:32:37
MNXR178010,1.97.1,0.9990226,2025-05-02 10:32:37
MNXR133503,3.1.6,0.997951,2025-05-02 10:32:37
MNXR166958,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR191059,2.3.1,0.9982405,2025-05-02 10:32:37
MNXR107924,2.3.1,0.9998951,2025-05-02 10:32:37
MNXR109123,1.14.19,0.8667341,2025-05-02 10:32:37
MNXR146176,2.4.2,0.9971771,2025-05-02 10:32:37
MNXR181096,1.1.1,0.99999166,2025-05-02 10:32:37
MNXR180393,4.1.2,0.3829135,2025-05-02 10:32:37
MNXR144325,2.2.1,0.87914574,2025-05-02 10:32:37
MNXR192192,3.5.1,0.8052118,2025-05-02 10:32:37
MNXR193982,2.1.1,0.99998975,2025-05-02 10:32:37
MNXR163724,1.14.14,0.9799152,2025-05-02 10:32:37
MNXR163792,3.5.1,0.640452,2025-05-02 10:32:37
MNXR110956,2.5.1,0.99998295,2025-05-02 10:32:37
MNXR170008,1.14.14,0.9968761,2025-05-02 10:32:37
MNXR149443,1.14.13,0.93330264,2025-05-02 10:32:37
MNXR144406,2.4.1,0.8348146,2025-05-02 10:32:37
MNXR183953,3.2.1,0.99751246,2025-05-02 10:32:37
MNXR166065,1.1.1,0.9994342,2025-05-02 10:32:37
MNXR173867,1.14.13,0.9339687,2025-05-02 10:32:37
MNXR123842,2.8.2,0.99998987,2025-05-02 10:32:37
MNXR150350,3.2.1,0.9998603,2025-05-02 10:32:37
MNXR131277,1.14.13,0.994131,2025-05-02 10:32:37
MNXR193980,1.16.1,0.98020774,2025-05-02 10:32:37
MNXR188696,6.3.2,0.99984074,2025-05-02 10:32:37
MNXR129465,1.1.1,0.90336066,2025-05-02 10:32:37
MNXR175176,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR131267,3.1.1,0.5633221,2025-05-02 10:32:37
MNXR163838,2.3.1,0.9933315,2025-05-02 10:32:37
MNXR134913,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR165199,1.3.1,0.871758,2025-05-02 10:32:37
MNXR170848,4.2.1,0.96390855,2025-05-02 10:32:37
MNXR181024,1.8.5,0.9939262,2025-05-02 10:32:37
MNXR173367,2.7.1,0.9991928,2025-05-02 10:32:37
MNXR181945,1.2.1,0.99769336,2025-05-02 10:32:37
MNXR190320,1.3.99,0.97859174,2025-05-02 10:32:37
MNXR168323,2.1.1,0.56323004,2025-05-02 10:32:37
MNXR106739,1.8.2,0.41036916,2025-05-02 10:32:37
MNXR97432,3.5.2,0.6130383,2025-05-02 10:32:37
